,Hours,DK1,DK2,DK
05/05/2018,09 - 10,244,6,250
05/05/2018,10 - 11,268,6,274
05/05/2018,11 - 12,338,8,346
05/05/2018,12 - 13,348,9,357
05/05/2018,13 - 14,344,13,357
05/05/2018,14 - 15,319,14,333
05/05/2018,15 - 16,302,10,312
05/05/2018,16 - 17,285,8,293
05/05/2018,17 - 18,275,9,284
05/05/2018,18 - 19,239,12,251
05/05/2018,19 - 20,193,18,211
05/05/2018,20 - 21,138,17,155
05/05/2018,21 - 22,106,13,119
05/05/2018,22 - 23,91,14,105
05/05/2018,23 - 00,117,14,131
06/05/2018,00 - 01,200,17,217
06/05/2018,01 - 02,233,15,248
06/05/2018,02 - 03,209,19,228
06/05/2018,03 - 04,242,25,267
06/05/2018,04 - 05,293,17,310
06/05/2018,05 - 06,241,13,254
06/05/2018,06 - 07,151,15,166
06/05/2018,07 - 08,117,12,129
06/05/2018,08 - 09,95,5,100
06/05/2018,09 - 10,97,4,101
06/05/2018,10 - 11,134,9,143
06/05/2018,11 - 12,199,14,213
06/05/2018,12 - 13,197,19,216
06/05/2018,13 - 14,183,22,205
06/05/2018,14 - 15,187,22,209
06/05/2018,15 - 16,244,24,268
06/05/2018,16 - 17,288,29,317
06/05/2018,17 - 18,296,41,337
06/05/2018,18 - 19,298,58,356
06/05/2018,19 - 20,283,66,349
06/05/2018,20 - 21,278,72,350
06/05/2018,21 - 22,380,75,455
06/05/2018,22 - 23,541,117,658
06/05/2018,23 - 00,806,158,964
07/05/2018,00 - 01,974,179,1153
07/05/2018,01 - 02,1102,145,1247
07/05/2018,02 - 03,1107,140,1247
07/05/2018,03 - 04,1227,153,1380
07/05/2018,04 - 05,1356,152,1508
07/05/2018,05 - 06,1439,117,1556
07/05/2018,06 - 07,1277,79,1356
07/05/2018,07 - 08,893,49,942
07/05/2018,08 - 09,535,26,561
07/05/2018,09 - 10,393,14,407
07/05/2018,10 - 11,385,11,396
07/05/2018,11 - 12,380,10,390
07/05/2018,12 - 13,427,13,440
07/05/2018,13 - 14,435,13,448
07/05/2018,14 - 15,449,28,477
07/05/2018,15 - 16,468,59,527
07/05/2018,16 - 17,524,90,614
07/05/2018,17 - 18,522,85,607
07/05/2018,18 - 19,527,120,647
07/05/2018,19 - 20,378,156,534
07/05/2018,20 - 21,275,176,451
07/05/2018,21 - 22,323,150,473
07/05/2018,22 - 23,438,156,594
07/05/2018,23 - 00,623,195,818
08/05/2018,00 - 01,683,216,899
08/05/2018,01 - 02,716,199,915
08/05/2018,02 - 03,774,195,969
08/05/2018,03 - 04,870,163,1033
08/05/2018,04 - 05,911,127,1038
08/05/2018,05 - 06,997,104,1101
08/05/2018,06 - 07,942,89,1031
08/05/2018,07 - 08,747,70,817
08/05/2018,08 - 09,574,41,615
08/05/2018,09 - 10,547,38,585
08/05/2018,10 - 11,648,42,690
08/05/2018,11 - 12,813,63,876
08/05/2018,12 - 13,1046,115,1161
08/05/2018,13 - 14,1211,278,1489
08/05/2018,14 - 15,1534,421,1955
08/05/2018,15 - 16,1718,484,2202
08/05/2018,16 - 17,1828,572,2400
08/05/2018,17 - 18,1924,626,2550
08/05/2018,18 - 19,1953,624,2577
08/05/2018,19 - 20,1720,552,2272
08/05/2018,20 - 21,1603,487,2090
08/05/2018,21 - 22,1582,424,2006
08/05/2018,22 - 23,1667,420,2087
08/05/2018,23 - 00,1728,444,2172
09/05/2018,00 - 01,1706,365,2071
09/05/2018,01 - 02,1373,296,1669
09/05/2018,02 - 03,1298,249,1547
09/05/2018,03 - 04,1240,216,1456
09/05/2018,04 - 05,1258,193,1451
09/05/2018,05 - 06,1336,213,1549
09/05/2018,06 - 07,1276,193,1469
09/05/2018,07 - 08,1179,143,1322
09/05/2018,08 - 09,1006,114,1120
09/05/2018,09 - 10,913,100,1013
09/05/2018,10 - 11,905,118,1023
09/05/2018,11 - 12,1083,181,1264
09/05/2018,12 - 13,1562,257,1819
09/05/2018,13 - 14,1863,361,2224
09/05/2018,14 - 15,2395,469,2864
09/05/2018,15 - 16,2628,605,3233
09/05/2018,16 - 17,2677,745,3422
09/05/2018,17 - 18,2476,742,3218
09/05/2018,18 - 19,2326,633,2959
09/05/2018,19 - 20,2167,530,2697
09/05/2018,20 - 21,1997,509,2506
09/05/2018,21 - 22,1893,488,2381
09/05/2018,22 - 23,1912,443,2355
09/05/2018,23 - 00,2033,368,2401
10/05/2018,00 - 01,2119,320,2439
10/05/2018,01 - 02,1715,297,2012
10/05/2018,02 - 03,1483,277,1760
10/05/2018,03 - 04,1536,261,1797
10/05/2018,04 - 05,1581,229,1810
10/05/2018,05 - 06,1542,182,1724
10/05/2018,06 - 07,1285,183,1468
10/05/2018,07 - 08,1026,151,1177
10/05/2018,08 - 09,868,119,987
10/05/2018,09 - 10,810,102,912
10/05/2018,10 - 11,694,152,846
10/05/2018,11 - 12,673,223,896
10/05/2018,12 - 13,692,283,975
10/05/2018,13 - 14,868,311,1179
10/05/2018,14 - 15,1152,378,1530
10/05/2018,15 - 16,1188,358,1546
10/05/2018,16 - 17,1453,268,1721
10/05/2018,17 - 18,1533,245,1778
10/05/2018,18 - 19,1592,410,2002
10/05/2018,19 - 20,1442,291,1733
10/05/2018,20 - 21,1161,189,1350
10/05/2018,21 - 22,1189,207,1396
10/05/2018,22 - 23,1248,273,1521
10/05/2018,23 - 00,1290,286,1576
11/05/2018,00 - 01,1317,290,1607
11/05/2018,01 - 02,1170,251,1421
11/05/2018,02 - 03,1072,370,1442
11/05/2018,03 - 04,962,439,1401
11/05/2018,04 - 05,983,238,1221
11/05/2018,05 - 06,885,168,1053
11/05/2018,06 - 07,808,177,985
11/05/2018,07 - 08,657,82,739
11/05/2018,08 - 09,574,111,685
11/05/2018,09 - 10,518,108,626
11/05/2018,10 - 11,422,94,516
11/05/2018,11 - 12,364,76,440
11/05/2018,12 - 13,339,88,427
11/05/2018,13 - 14,304,56,360
11/05/2018,14 - 15,282,53,335
11/05/2018,15 - 16,222,56,278
11/05/2018,16 - 17,140,38,178
11/05/2018,17 - 18,123,21,144
11/05/2018,18 - 19,112,10,122
11/05/2018,19 - 20,102,5,107
11/05/2018,20 - 21,68,7,75
11/05/2018,21 - 22,57,6,63
11/05/2018,22 - 23,42,4,46
11/05/2018,23 - 00,54,4,58
12/05/2018,00 - 01,62,5,67
12/05/2018,01 - 02,76,6,82
12/05/2018,02 - 03,101,6,107
12/05/2018,03 - 04,103,6,109
12/05/2018,04 - 05,100,6,106
12/05/2018,05 - 06,108,9,117
12/05/2018,06 - 07,154,10,164
12/05/2018,07 - 08,144,11,155
12/05/2018,08 - 09,99,7,106
12/05/2018,09 - 10,103,6,109
12/05/2018,10 - 11,123,11,134
12/05/2018,11 - 12,159,28,187
12/05/2018,12 - 13,180,28,208
12/05/2018,13 - 14,196,23,219
12/05/2018,14 - 15,193,30,223
12/05/2018,15 - 16,208,30,238
12/05/2018,16 - 17,261,34,295
12/05/2018,17 - 18,315,45,360
12/05/2018,18 - 19,366,53,419
12/05/2018,19 - 20,308,62,370
12/05/2018,20 - 21,409,78,487
12/05/2018,21 - 22,457,99,556
12/05/2018,22 - 23,599,148,747
12/05/2018,23 - 00,635,153,788
13/05/2018,00 - 01,551,136,687
13/05/2018,01 - 02,428,101,529
13/05/2018,02 - 03,398,102,500
13/05/2018,03 - 04,364,135,499
13/05/2018,04 - 05,378,177,555
