,ID,Hours,DK1,DK2,DK
27/11/2018,#####,8,1889,1123,3012
27/11/2018,#####,9,1988,1186,3174
27/11/2018,#####,10,1925,1192,3117
27/11/2018,#####,11,2079,1207,3286
27/11/2018,#####,12,2090,1208,3298
27/11/2018,#####,13,2126,1215,3341
27/11/2018,#####,14,2150,1207,3357
27/11/2018,#####,15,2149,1161,3310
27/11/2018,#####,16,2177,1130,3307
27/11/2018,#####,17,2310,1164,3474
27/11/2018,#####,18,2523,1173,3696
27/11/2018,#####,19,2595,1167,3762
27/11/2018,#####,20,2524,1167,3691
27/11/2018,#####,21,2521,1170,3691
27/11/2018,#####,22,2408,1059,3467
27/11/2018,#####,23,2376,988,3364
27/11/2018,#####,0,2481,987,3468
28/11/2018,#####,1,2149,989,3138
28/11/2018,#####,2,2384,1087,3471
28/11/2018,#####,3,2479,1039,3518
28/11/2018,#####,4,2531,1063,3594
28/11/2018,#####,5,2470,1092,3562
28/11/2018,#####,6,2913,1153,4066
28/11/2018,#####,7,2374,1326,3700
28/11/2018,#####,8,2891,1517,4408
28/11/2018,#####,9,3237,1531,4768
28/11/2018,#####,10,3582,1658,5240
28/11/2018,#####,11,3737,1692,5429
28/11/2018,#####,12,4112,1759,5871
28/11/2018,#####,13,4045,1845,5890
28/11/2018,#####,14,4020,1904,5924
28/11/2018,#####,15,4069,1971,6040
28/11/2018,#####,16,3767,2002,5769
28/11/2018,#####,17,3869,1995,5864
28/11/2018,#####,18,3955,1999,5954
28/11/2018,#####,19,3664,1923,5587
28/11/2018,#####,20,3685,1917,5602
28/11/2018,#####,21,3985,1877,5862
28/11/2018,#####,22,4018,1875,5893
28/11/2018,#####,23,3880,1880,5760
28/11/2018,#####,0,4096,1864,5960
29/11/2018,#####,1,3665,1881,5546
29/11/2018,#####,2,3415,1836,5251
29/11/2018,#####,3,3611,1839,5450
29/11/2018,#####,4,3581,1802,5383
29/11/2018,#####,5,3703,1763,5466
29/11/2018,#####,6,3519,1802,5321
29/11/2018,#####,7,3613,1866,5479
29/11/2018,#####,8,3963,1867,5830
29/11/2018,#####,9,3718,1838,5556
29/11/2018,#####,10,3611,1823,5434
29/11/2018,#####,11,3354,1800,5154
29/11/2018,#####,12,3518,1798,5316
29/11/2018,#####,13,3573,1792,5365
29/11/2018,#####,14,3740,1803,5543
29/11/2018,#####,15,3606,1764,5370
29/11/2018,#####,16,3743,1764,5507
29/11/2018,#####,17,4007,1819,5826
29/11/2018,#####,18,4492,1815,6307
29/11/2018,#####,19,4122,1834,5956
29/11/2018,#####,20,4082,1826,5908
29/11/2018,#####,21,4320,1768,6088
29/11/2018,#####,22,4254,1761,6015
29/11/2018,#####,23,3634,1707,5341
29/11/2018,#####,0,3470,1669,5139
30/11/2018,#####,1,3513,1644,5157
30/11/2018,#####,2,3459,1600,5059
30/11/2018,#####,3,3474,1593,5067
30/11/2018,#####,4,3373,1617,4990
30/11/2018,#####,5,3535,1587,5122
30/11/2018,#####,6,3407,1570,4977
30/11/2018,#####,7,3369,1562,4931
30/11/2018,#####,8,3873,1570,5443
30/11/2018,#####,9,4031,1591,5622
30/11/2018,#####,10,3619,1578,5197
30/11/2018,#####,11,3788,1629,5417
30/11/2018,#####,12,3802,1622,5424
30/11/2018,#####,13,3935,1584,5519
30/11/2018,#####,14,3810,1471,5281
30/11/2018,#####,15,4183,1426,5609
30/11/2018,#####,16,4215,1495,5710
30/11/2018,#####,17,4058,1502,5560
30/11/2018,#####,18,3494,1474,4968
30/11/2018,#####,19,3078,1454,4532
30/11/2018,#####,20,3962,1454,5416
30/11/2018,#####,21,3929,1435,5364
30/11/2018,#####,22,3733,1396,5129
30/11/2018,#####,23,3603,1351,4954
30/11/2018,#####,0,3548,1292,4840
01/12/2018,#####,1,2858,1220,4078
01/12/2018,#####,2,2806,1110,3916
01/12/2018,#####,3,2852,1078,3930
01/12/2018,#####,4,2923,1119,4042
01/12/2018,#####,5,2722,1141,3863
01/12/2018,#####,6,2541,1142,3683
01/12/2018,#####,7,2558,1176,3734
01/12/2018,#####,8,2794,1240,4034
01/12/2018,#####,9,2813,1254,4067
01/12/2018,#####,10,3007,1276,4283
01/12/2018,#####,11,2941,1374,4315
01/12/2018,#####,12,2636,1482,4118
01/12/2018,#####,13,2482,1428,3910
01/12/2018,#####,14,2941,1332,4273
01/12/2018,#####,15,2363,1307,3670
01/12/2018,#####,16,2368,1381,3749
01/12/2018,#####,17,2557,1331,3888
01/12/2018,#####,18,2830,1308,4138
01/12/2018,#####,19,2768,1372,4140
01/12/2018,#####,20,3115,1396,4511
01/12/2018,#####,21,2867,1399,4266
01/12/2018,#####,22,2503,1300,3803
01/12/2018,#####,23,2393,1168,3561
01/12/2018,#####,0,2249,1062,3311
02/12/2018,#####,1,2009,974,2983
02/12/2018,#####,2,2056,976,3032
02/12/2018,#####,3,2290,950,3240
02/12/2018,#####,4,2490,992,3482
02/12/2018,#####,5,2560,1041,3601
02/12/2018,#####,6,2464,1209,3673
02/12/2018,#####,7,2262,1279,3541
02/12/2018,#####,8,2449,1347,3796
02/12/2018,#####,9,2805,1391,4196
02/12/2018,#####,10,2993,1382,4375
02/12/2018,#####,11,2995,1379,4374
02/12/2018,#####,12,3024,1329,4353
02/12/2018,#####,13,2969,1305,4274
02/12/2018,#####,14,2835,1257,4092
02/12/2018,#####,15,2730,1212,3942
02/12/2018,#####,16,2634,1231,3865
02/12/2018,#####,17,2614,1200,3814
02/12/2018,#####,18,2637,1208,3845
02/12/2018,#####,19,2579,1255,3834
02/12/2018,#####,20,2519,1363,3882
02/12/2018,#####,21,2489,1350,3839
02/12/2018,#####,22,2354,1238,3592
02/12/2018,#####,23,2045,1255,3300
02/12/2018,#####,0,1852,1098,2950
03/12/2018,#####,1,1782,852,2634
03/12/2018,#####,2,1798,847,2645
03/12/2018,#####,3,1871,973,2844
03/12/2018,#####,4,2085,1107,3192
03/12/2018,#####,5,2316,1051,3367
03/12/2018,#####,6,2691,1210,3901
03/12/2018,#####,7,3352,1298,4650
03/12/2018,#####,8,3519,1349,4868
03/12/2018,#####,9,3381,1430,4811
03/12/2018,#####,10,3470,1447,4917
03/12/2018,#####,11,3709,1391,5100
03/12/2018,#####,12,4207,1342,5549
03/12/2018,#####,13,4508,1355,5863
03/12/2018,#####,14,4226,1412,5638
03/12/2018,#####,15,3898,1371,5269
03/12/2018,#####,16,4008,1443,5451
03/12/2018,#####,17,4047,1446,5493
03/12/2018,#####,18,3994,1382,5376
03/12/2018,#####,19,3424,1374,4798
03/12/2018,#####,20,3215,1309,4524
03/12/2018,#####,21,3086,1164,4250
03/12/2018,#####,22,3003,1128,4131
03/12/2018,#####,23,3657,1131,4788
03/12/2018,#####,0,3919,1145,5064
04/12/2018,#####,1,3883,1162,5045
04/12/2018,#####,2,3661,1138,4799
04/12/2018,#####,3,3378,1268,4646
04/12/2018,#####,4,3434,1305,4739
04/12/2018,#####,5,3700,1364,5064
04/12/2018,#####,6,3892,1503,5395
04/12/2018,#####,7,3924,1597,5521
04/12/2018,#####,8,4436,1642,6078
04/12/2018,#####,9,4437,1672,6109
04/12/2018,#####,10,4515,1717,6232
04/12/2018,#####,11,4706,1753,6459
04/12/2018,#####,12,5273,1801,7074
04/12/2018,#####,13,5029,1838,6867
04/12/2018,#####,14,5031,1762,6793
04/12/2018,#####,15,4643,1695,6338
04/12/2018,#####,16,4579,1665,6244
04/12/2018,#####,17,4253,1636,5889
04/12/2018,#####,18,4147,1646,5793
04/12/2018,#####,19,3644,1635,5279
04/12/2018,#####,20,3413,1625,5038
04/12/2018,#####,21,2969,1580,4549
04/12/2018,#####,22,2605,1465,4070
04/12/2018,#####,23,2349,1353,3702
04/12/2018,#####,0,2133,1225,3358
05/12/2018,#####,1,1740,1071,2811
05/12/2018,#####,2,1732,1094,2826
05/12/2018,#####,3,1608,1131,2739
05/12/2018,#####,4,1610,1050,2660
05/12/2018,#####,5,1652,1039,2691
05/12/2018,#####,6,1871,1029,2900
05/12/2018,#####,7,1738,1145,2883
05/12/2018,#####,8,2272,1253,3525
05/12/2018,#####,9,2338,1217,3555
05/12/2018,#####,10,2366,1272,3638
05/12/2018,#####,11,2168,1234,3402
05/12/2018,#####,12,2092,1277,3369
05/12/2018,#####,13,2050,1225,3275
05/12/2018,#####,14,2116,1250,3366
05/12/2018,#####,15,2397,1234,3631
05/12/2018,#####,16,2528,1185,3713
05/12/2018,#####,17,3063,1121,4184
05/12/2018,#####,18,3074,1122,4196
05/12/2018,#####,19,2481,1114,3595
05/12/2018,#####,20,2811,1158,3969
05/12/2018,#####,21,2899,1130,4029
05/12/2018,#####,22,2752,1045,3797
05/12/2018,#####,23,2455,989,3444
05/12/2018,#####,0,2280,1026,3306
06/12/2018,#####,1,1894,1037,2931
06/12/2018,#####,2,2030,1127,3157
06/12/2018,#####,3,2116,1132,3248
06/12/2018,#####,4,2152,1067,3219
06/12/2018,#####,5,1804,1012,2816
06/12/2018,#####,6,2011,1081,3092
06/12/2018,#####,7,2559,1111,3670
06/12/2018,#####,8,2695,1217,3912
06/12/2018,#####,9,2784,1171,3955
06/12/2018,#####,10,2780,1120,3900
06/12/2018,#####,11,2782,1120,3902
06/12/2018,#####,12,2832,1154,3986
06/12/2018,#####,13,2716,1145,3861
06/12/2018,#####,14,2785,1245,4030
06/12/2018,#####,15,3002,1224,4226
06/12/2018,#####,16,3165,1199,4364
06/12/2018,#####,17,3221,1177,4398
06/12/2018,#####,18,3368,1270,4638
06/12/2018,#####,19,3352,1431,4783
06/12/2018,#####,20,3380,1441,4821
06/12/2018,#####,21,3884,1347,5231
06/12/2018,#####,22,3848,1235,5083
06/12/2018,#####,23,3502,1212,4714
06/12/2018,#####,0,3226,1312,4538
07/12/2018,#####,1,3020,1328,4348
07/12/2018,#####,2,2886,1399,4285
07/12/2018,#####,3,2570,1287,3857
07/12/2018,#####,4,2249,1203,3452
07/12/2018,#####,5,2277,1123,3400
07/12/2018,#####,6,2058,1032,3090
07/12/2018,#####,7,2153,1030,3183
07/12/2018,#####,8,2614,1101,3715
07/12/2018,#####,9,2369,1055,3424
07/12/2018,#####,10,2021,1015,3036
07/12/2018,#####,11,2476,960,3436
07/12/2018,#####,12,2948,1022,3970
07/12/2018,#####,13,3393,1171,4564
07/12/2018,#####,14,3413,1300,4713
07/12/2018,#####,15,4002,1392,5394
07/12/2018,#####,16,4468,1467,5935
07/12/2018,#####,17,4618,1507,6125
07/12/2018,#####,18,4393,1519,5912
07/12/2018,#####,19,4207,1534,5741
07/12/2018,#####,20,4061,1457,5518
07/12/2018,#####,21,3798,1495,5293
07/12/2018,#####,22,3546,1382,4928
07/12/2018,#####,23,3253,1308,4561
07/12/2018,#####,0,2641,1315,3956
08/12/2018,#####,1,2964,1363,4327
08/12/2018,#####,2,2873,1330,4203
08/12/2018,#####,3,2511,1317,3828
08/12/2018,#####,4,2111,1307,3418
08/12/2018,#####,5,2263,1350,3613
08/12/2018,#####,6,2322,1411,3733
08/12/2018,#####,7,2413,1481,3894
08/12/2018,#####,8,2700,1527,4227
08/12/2018,#####,9,3035,1617,4652
